time,temperature_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2022-01-10T05:00:00,3.9,2.2,-0.6,0.0,0.0,0.0,0.0,0.0,0.04,19.0,3.3,0.415
2022-01-10T06:00:00,3.1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,20.8,3.1,0.413
2022-01-10T07:00:00,1.8,-1.7,-4.2,0.0,0.0,0.0,0.0,0.0,0.04,25.0,2.6,0.411
2022-01-10T08:00:00,-0.2,-4.7,-6.7,0.0,0.0,0.0,0.0,0.0,0.04,26.3,2.0,0.408
2022-01-10T09:00:00,-1.5,-6.7,-8.0,0.0,0.0,0.0,0.0,0.0,0.04,24.0,1.4,0.407
2022-01-10T10:00:00,-2.5,-9.0,-9.1,0.0,0.0,0.0,0.0,0.0,0.04,24.0,0.8,0.405
2022-01-10T11:00:00,-3.6,-10.0,-10.2,0.0,0.0,0.0,0.0,0.0,0.04,23.4,0.6,0.404
2022-01-10T12:00:00,-2.1,-9.5,-8.1,0.0,0.0,0.0,0.0,0.0,0.04,19.2,3.4,0.414
2022-01-10T13:00:00,-2.4,-9.9,-8.1,0.0,0.0,0.0,0.0,0.0,0.04,17.1,2.2,0.411
2022-01-10T14:00:00,-2.0,-11.4,-8.2,0.0,0.0,0.0,0.0,0.0,0.04,20.0,1.8,0.41
2022-01-10T15:00:00,-1.9,-13.9,-9.1,0.0,0.0,0.0,0.0,0.0,0.04,25.1,2.0,0.408
2022-01-10T16:00:00,-1.7,-13.9,-8.8,0.0,0.0,0.0,0.0,0.0,0.04,24.5,2.5,0.407
2022-01-10T17:00:00,-1.4,-14.1,-8.2,0.0,0.0,0.0,0.0,0.0,0.04,23.0,3.0,0.405
2022-01-10T18:00:00,-1.1,-14.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.04,19.8,3.4,0.404
2022-01-10T19:00:00,-0.9,-14.6,-7.6,0.0,0.0,0.0,0.0,0.0,0.04,21.6,3.6,0.403
2022-01-10T20:00:00,-1.2,-14.4,-7.7,0.0,0.0,0.0,0.0,0.0,0.04,20.7,3.4,0.402
2022-01-10T21:00:00,-1.8,-14.7,-8.1,0.0,0.0,0.0,0.0,0.0,0.04,18.5,2.7,0.401
2022-01-10T22:00:00,-3.1,-13.3,-8.4,0.0,0.0,0.0,0.0,0.0,0.04,12.3,1.7,0.401
2022-01-10T23:00:00,-3.9,-12.5,-9.8,0.0,0.0,0.0,0.0,0.0,0.04,17.2,0.8,0.4
2022-01-11T00:00:00,-3.7,-11.5,-9.4,0.0,0.0,0.0,0.0,0.0,0.04,16.5,2.0,0.396
2022-01-11T01:00:00,-3.8,-11.7,-9.6,0.0,0.0,0.0,0.0,0.0,0.04,16.8,0.9,0.395
2022-01-11T02:00:00,-3.8,-12.5,-9.9,0.0,0.0,0.0,0.0,0.0,0.04,18.5,0.6,0.395
2022-01-11T03:00:00,-3.7,-13.2,-10.1,0.0,0.0,0.0,0.0,0.0,0.04,20.2,0.5,0.394
2022-01-11T04:00:00,-4.1,-13.3,-10.6,0.0,0.0,0.0,0.0,0.0,0.04,20.5,0.4,0.394
2022-01-11T05:00:00,-4.4,-13.6,-11.0,0.0,0.0,0.0,0.0,0.0,0.04,20.9,0.3,0.394
2022-01-11T06:00:00,-5.2,-15.1,-12.7,0.0,0.0,0.0,0.0,0.0,0.04,26.7,0.2,0.393
2022-01-11T07:00:00,-6.2,-16.7,-13.8,0.0,0.0,0.0,0.0,0.0,0.04,27.1,0.1,0.393
2022-01-11T08:00:00,-6.9,-16.7,-14.6,0.0,0.0,0.0,0.0,0.0,0.04,28.0,-0.0,0.392
2022-01-11T09:00:00,-7.7,-17.4,-15.1,0.0,0.0,0.0,0.0,0.0,0.04,25.5,-0.1,0.392
2022-01-11T10:00:00,-8.3,-18.0,-15.3,0.0,0.0,0.0,0.0,0.0,0.04,22.2,-0.2,0.392
2022-01-11T11:00:00,-8.4,-17.9,-15.6,0.0,0.0,0.0,0.0,0.0,0.04,24.2,-0.3,0.391
2022-01-11T12:00:00,-7.8,-17.8,-15.3,0.0,0.0,0.0,0.0,0.0,0.04,26.3,0.5,0.391
2022-01-11T13:00:00,-8.6,-18.8,-16.0,0.0,0.0,0.0,0.0,0.0,0.04,25.0,0.3,0.391
2022-01-11T14:00:00,-8.5,-18.8,-15.7,0.0,0.0,0.0,0.0,0.0,0.04,24.1,0.2,0.39
2022-01-11T15:00:00,-8.1,-18.7,-15.0,0.0,0.0,0.0,0.0,0.0,0.04,22.1,0.1,0.39
2022-01-11T16:00:00,-7.4,-19.8,-14.4,0.0,0.0,0.0,0.0,0.0,0.04,22.1,0.1,0.389
2022-01-11T17:00:00,-7.2,-19.5,-13.8,0.0,0.0,0.0,0.0,0.0,0.04,19.0,0.1,0.389
2022-01-11T18:00:00,-6.6,-19.8,-12.9,0.0,0.0,0.0,0.0,0.0,0.04,17.7,0.2,0.388
2022-01-11T19:00:00,-6.2,-20.0,-12.4,0.0,0.0,0.0,0.0,0.0,0.04,16.4,0.2,0.388
2022-01-11T20:00:00,-6.0,-20.5,-12.0,0.0,0.0,0.0,0.0,0.0,0.03,14.8,0.2,0.387
2022-01-11T21:00:00,-6.2,-21.1,-12.1,0.0,0.0,0.0,0.0,0.0,0.03,14.5,0.2,0.387
2022-01-11T22:00:00,-6.7,-21.2,-11.9,0.0,0.0,0.0,0.0,0.0,0.03,9.8,0.1,0.387
2022-01-11T23:00:00,-6.9,-21.0,-11.7,0.0,0.0,0.0,0.0,0.0,0.03,6.6,-0.1,0.387
2022-01-12T00:00:00,-7.1,-20.2,-11.6,0.0,0.0,0.0,0.0,0.0,0.03,4.6,-0.9,0.387
2022-01-12T01:00:00,-7.9,-19.9,-12.2,0.0,0.0,0.0,0.0,0.0,0.03,3.4,-1.0,0.387
2022-01-12T02:00:00,-7.8,-19.5,-12.1,0.0,0.0,0.0,0.0,0.0,0.03,3.7,-1.0,0.387
2022-01-12T03:00:00,-7.5,-18.9,-11.9,0.0,0.0,0.0,0.0,0.0,0.03,4.7,-1.1,0.387
2022-01-12T04:00:00,-7.3,-18.2,-12.1,0.0,0.0,0.0,0.0,0.0,0.03,6.9,-1.2,0.386
2022-01-12T05:00:00,-7.0,-17.1,-12.4,0.0,0.0,0.0,0.0,0.0,0.03,12.1,-1.2,0.386
2022-01-12T06:00:00,-6.8,-16.1,-12.4,0.0,0.0,0.0,0.0,0.0,0.03,13.1,-1.3,0.386
2022-01-12T07:00:00,-6.7,-15.2,-12.7,0.0,0.0,0.0,0.0,0.0,0.03,16.5,-1.3,0.386
2022-01-12T08:00:00,-6.5,-14.7,-12.7,0.0,0.0,0.0,0.0,0.0,0.03,18.1,-1.3,0.386
2022-01-12T09:00:00,-6.4,-14.0,-12.4,0.0,0.0,0.0,0.0,0.0,0.03,16.7,-1.4,0.385
2022-01-12T10:00:00,-6.1,-13.0,-12.1,0.0,0.0,0.0,0.0,0.0,0.03,17.2,-1.4,0.385
2022-01-12T11:00:00,-5.6,-11.6,-11.4,0.0,0.0,0.0,0.0,0.0,0.03,16.7,-1.4,0.385
2022-01-12T12:00:00,-4.8,-9.8,-10.7,0.0,0.0,0.0,0.0,0.0,0.03,18.7,-3.0,0.385
2022-01-12T13:00:00,-4.2,-9.3,-9.9,0.0,0.0,0.0,0.0,0.0,0.03,16.9,-2.8,0.385
2022-01-12T14:00:00,-2.4,-9.9,-8.2,0.0,0.0,0.0,0.0,0.0,0.03,18.1,-2.6,0.385
2022-01-12T15:00:00,-0.6,-9.6,-6.9,0.0,0.0,0.0,0.0,0.0,0.03,21.3,-2.4,0.384
2022-01-12T16:00:00,0.9,-9.2,-5.4,0.0,0.0,0.0,0.0,0.0,0.03,22.0,-2.1,0.384
2022-01-12T17:00:00,2.2,-8.9,-4.0,0.0,0.0,0.0,0.0,0.0,0.03,21.1,-1.9,0.384
2022-01-12T18:00:00,3.2,-8.7,-2.7,0.0,0.0,0.0,0.0,0.0,0.03,19.1,-1.8,0.384
2022-01-12T19:00:00,4.5,-8.5,-1.3,0.0,0.0,0.0,0.0,0.0,0.03,18.9,-1.6,0.384
2022-01-12T20:00:00,4.7,-8.3,-0.9,0.0,0.0,0.0,0.0,0.0,0.03,17.5,-1.4,0.384
2022-01-12T21:00:00,3.6,-7.2,-1.5,0.0,0.0,0.0,0.0,0.0,0.03,14.2,-1.3,0.383
2022-01-12T22:00:00,1.2,-6.2,-3.5,0.0,0.0,0.0,0.0,0.0,0.03,12.6,-1.3,0.383
2022-01-12T23:00:00,0.4,-6.1,-4.2,0.0,0.0,0.0,0.0,0.0,0.03,12.0,-1.3,0.383
2022-01-13T00:00:00,-0.1,-4.7,-4.4,0.0,0.0,0.0,0.0,0.0,0.03,10.5,-0.7,0.383
2022-01-13T01:00:00,-0.7,-5.4,-4.9,0.0,0.0,0.0,0.0,0.0,0.03,9.4,-0.7,0.383
2022-01-13T02:00:00,-1.5,-5.4,-5.6,0.0,0.0,0.0,0.0,0.0,0.03,8.9,-0.7,0.383
2022-01-13T03:00:00,-2.5,-5.7,-6.5,0.0,0.0,0.0,0.0,0.0,0.03,7.9,-0.7,0.382
2022-01-13T04:00:00,-3.1,-5.9,-7.2,0.0,0.0,0.0,0.0,0.0,0.03,9.0,-0.8,0.382
2022-01-13T05:00:00,-2.2,-6.1,-6.2,0.0,0.0,0.0,0.0,0.0,0.03,7.6,-0.8,0.382
2022-01-13T06:00:00,-1.6,-5.3,-5.2,0.0,0.0,0.0,0.0,0.0,0.03,5.8,-0.9,0.382
2022-01-13T07:00:00,-2.7,-4.6,-6.3,0.0,0.0,0.0,0.0,0.0,0.03,5.6,-0.9,0.382
2022-01-13T08:00:00,-3.2,-4.6,-7.0,0.0,0.0,0.0,0.0,0.0,0.03,7.1,-0.9,0.382
2022-01-13T09:00:00,-3.1,-4.5,-7.0,0.0,0.0,0.0,0.0,0.0,0.03,7.9,-1.0,0.382
2022-01-13T10:00:00,-3.1,-4.4,-7.0,0.0,0.0,0.0,0.0,0.0,0.03,7.9,-1.0,0.381
2022-01-13T11:00:00,-2.9,-4.1,-6.6,0.0,0.0,0.0,0.0,0.0,0.03,7.2,-1.0,0.381
2022-01-13T12:00:00,-1.9,-3.8,-5.4,0.0,0.0,0.0,0.0,0.0,0.03,6.5,-0.3,0.381
2022-01-13T13:00:00,-1.4,-4.8,-4.9,0.0,0.0,0.0,0.0,0.0,0.03,5.1,-0.4,0.381
2022-01-13T14:00:00,0.6,-5.4,-2.9,0.0,0.0,0.0,0.0,0.0,0.03,4.7,-0.3,0.381
2022-01-13T15:00:00,3.2,-6.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.03,3.3,-0.2,0.381
2022-01-13T16:00:00,4.6,-5.2,0.9,0.0,0.0,0.0,0.0,0.0,0.03,6.2,-0.0,0.38
2022-01-13T17:00:00,6.1,-4.0,2.7,0.0,0.0,0.0,0.0,0.0,0.03,4.9,0.2,0.38
2022-01-13T18:00:00,6.9,-3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.03,7.7,0.6,0.38
2022-01-13T19:00:00,7.0,-2.5,3.4,0.0,0.0,0.0,0.0,0.0,0.03,8.0,1.8,0.38
2022-01-13T20:00:00,6.4,-1.8,3.1,0.0,0.0,0.0,0.0,0.0,0.03,6.3,2.6,0.38
2022-01-13T21:00:00,4.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.03,4.9,2.6,0.38
2022-01-13T22:00:00,3.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.03,7.0,1.7,0.379
2022-01-13T23:00:00,1.9,-0.6,-1.4,0.0,0.0,0.0,0.0,0.0,0.03,7.6,0.7,0.379
2022-01-14T00:00:00,0.9,-1.3,-2.4,0.0,0.0,0.0,0.0,0.0,0.03,6.7,2.1,0.381
2022-01-14T01:00:00,0.8,-0.9,-2.6,0.0,0.0,0.0,0.0,0.0,0.03,7.6,1.3,0.381
2022-01-14T02:00:00,0.6,-0.7,-2.7,0.0,0.0,0.0,0.0,0.0,0.03,7.9,0.9,0.38
2022-01-14T03:00:00,0.9,-0.5,-2.8,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.8,0.38
2022-01-14T04:00:00,0.9,-0.5,-2.9,0.0,0.0,0.0,0.0,0.0,0.03,11.6,0.7,0.38
2022-01-14T05:00:00,0.7,-0.6,-3.1,0.0,0.0,0.0,0.0,0.0,0.03,11.1,0.7,0.38
2022-01-14T06:00:00,0.8,-0.3,-3.3,0.0,0.0,0.0,0.0,0.0,0.03,13.0,0.6,0.38
2022-01-14T07:00:00,0.6,-0.5,-3.8,0.0,0.0,0.0,0.0,0.0,0.03,14.8,0.6,0.38
2022-01-14T08:00:00,0.7,-0.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.03,17.3,0.6,0.379
2022-01-14T09:00:00,1.2,-0.7,-3.6,0.0,0.0,0.0,0.0,0.0,0.03,17.7,0.6,0.379
2022-01-14T10:00:00,1.7,-0.9,-3.2,0.0,0.0,0.0,0.0,0.0,0.03,18.7,0.6,0.379
2022-01-14T11:00:00,2.0,-1.1,-3.1,0.0,0.0,0.0,0.0,0.0,0.03,19.1,0.7,0.379
2022-01-14T12:00:00,1.8,-1.2,-3.1,0.0,0.0,0.0,0.0,0.0,0.03,18.0,1.6,0.378
2022-01-14T13:00:00,1.7,-1.8,-3.8,0.0,0.0,0.0,0.0,0.0,0.03,21.3,1.4,0.378
2022-01-14T14:00:00,3.1,-2.1,-2.9,0.0,0.0,0.0,0.0,0.0,0.03,24.8,1.7,0.378
2022-01-14T15:00:00,4.3,-1.1,-2.0,0.0,0.0,0.0,0.0,0.0,0.03,27.8,2.5,0.377
2022-01-14T16:00:00,5.2,-0.4,-1.8,0.0,0.0,0.0,0.0,0.0,0.03,32.9,3.5,0.377
2022-01-14T17:00:00,5.1,-1.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.02,36.4,4.3,0.377
2022-01-14T18:00:00,4.6,-1.7,-2.8,0.0,0.0,0.0,0.0,0.0,0.02,34.6,4.6,0.377
2022-01-14T19:00:00,4.2,-2.2,-2.8,0.0,0.0,0.0,0.0,0.0,0.02,31.5,4.7,0.377
2022-01-14T20:00:00,3.7,-2.8,-3.0,0.0,0.0,0.0,0.0,0.0,0.02,28.8,4.6,0.376
2022-01-14T21:00:00,2.9,-3.0,-3.3,0.0,0.0,0.0,0.0,0.0,0.02,25.2,4.2,0.376
2022-01-14T22:00:00,1.8,-4.0,-4.1,0.0,0.0,0.0,0.0,0.0,0.02,22.3,3.4,0.376
2022-01-14T23:00:00,-0.0,-5.5,-6.4,0.0,0.0,0.0,0.0,0.0,0.02,24.5,2.6,0.376
2022-01-15T00:00:00,-0.2,-5.4,-5.4,0.0,0.0,0.0,0.0,0.0,0.02,16.6,4.2,0.376
2022-01-15T01:00:00,-1.1,-6.4,-6.7,0.0,0.0,0.0,0.0,0.0,0.02,18.4,2.9,0.376
2022-01-15T02:00:00,-2.5,-7.9,-8.8,0.0,0.0,0.0,0.0,0.0,0.02,22.2,1.9,0.376
2022-01-15T03:00:00,-4.4,-10.5,-11.5,0.0,0.0,0.0,0.0,0.0,0.02,26.0,0.9,0.376
2022-01-15T04:00:00,-5.3,-11.6,-11.9,0.0,0.0,0.0,0.0,0.0,0.02,22.1,0.6,0.376
2022-01-15T05:00:00,-6.2,-13.3,-13.0,0.0,0.0,0.0,0.0,0.0,0.02,22.9,0.4,0.375
2022-01-15T06:00:00,-7.6,-15.8,-14.5,0.0,0.0,0.0,0.0,0.0,0.02,22.9,0.2,0.375
2022-01-15T07:00:00,-8.8,-18.2,-15.8,0.0,0.0,0.0,0.0,0.0,0.02,22.4,0.1,0.375
2022-01-15T08:00:00,-9.8,-20.0,-16.9,0.0,0.0,0.0,0.0,0.0,0.02,22.3,-0.0,0.375
2022-01-15T09:00:00,-10.3,-21.2,-17.4,0.0,0.0,0.0,0.0,0.0,0.02,22.1,-0.2,0.375
2022-01-15T10:00:00,-10.7,-22.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.02,20.4,-0.3,0.375
2022-01-15T11:00:00,-11.0,-22.8,-17.5,0.0,0.0,0.0,0.0,0.0,0.02,17.9,-0.4,0.374
2022-01-15T12:00:00,-10.5,-22.1,-16.7,0.0,0.0,0.0,0.0,0.0,0.02,16.4,0.4,0.374
2022-01-15T13:00:00,-10.8,-21.8,-16.6,0.0,0.0,0.0,0.0,0.0,0.02,13.3,0.2,0.374
2022-01-15T14:00:00,-9.8,-21.1,-15.7,0.0,0.0,0.0,0.0,0.0,0.02,13.7,0.1,0.374
2022-01-15T15:00:00,-9.1,-21.3,-15.1,0.0,0.0,0.0,0.0,0.0,0.02,15.2,0.0,0.374
2022-01-15T16:00:00,-8.1,-21.4,-13.9,0.0,0.0,0.0,0.0,0.0,0.02,13.9,0.1,0.373
2022-01-15T17:00:00,-7.0,-21.3,-13.0,0.0,0.0,0.0,0.0,0.0,0.02,15.1,0.1,0.373
2022-01-15T18:00:00,-5.9,-21.4,-12.0,0.0,0.0,0.0,0.0,0.0,0.02,15.5,0.2,0.372
2022-01-15T19:00:00,-5.4,-21.8,-11.3,0.0,0.0,0.0,0.0,0.0,0.02,14.1,0.2,0.372
2022-01-15T20:00:00,-5.1,-22.2,-10.8,0.0,0.0,0.0,0.0,0.0,0.02,12.2,0.2,0.371
2022-01-15T21:00:00,-5.3,-23.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.02,11.3,0.2,0.371
2022-01-15T22:00:00,-5.9,-23.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.02,8.3,0.1,0.371
2022-01-15T23:00:00,-6.2,-21.8,-11.5,0.0,0.0,0.0,0.0,0.0,0.02,9.4,-0.0,0.371
2022-01-16T00:00:00,-7.4,-21.9,-12.7,0.0,0.0,0.0,0.0,0.0,0.02,9.7,-1.6,0.373
2022-01-16T01:00:00,-8.1,-21.6,-13.1,0.0,0.0,0.0,0.0,0.0,0.02,7.9,-1.7,0.372
2022-01-16T02:00:00,-8.5,-21.5,-14.1,0.0,0.0,0.0,0.0,0.0,0.02,11.9,-1.7,0.372
2022-01-16T03:00:00,-9.2,-22.4,-15.4,0.0,0.0,0.0,0.0,0.0,0.02,16.2,-1.8,0.372
2022-01-16T04:00:00,-10.0,-23.1,-16.3,0.0,0.0,0.0,0.0,0.0,0.02,16.9,-1.9,0.372
2022-01-16T05:00:00,-10.6,-23.4,-16.8,0.0,0.0,0.0,0.0,0.0,0.02,16.2,-2.0,0.372
2022-01-16T06:00:00,-11.1,-23.1,-17.2,0.0,0.0,0.0,0.0,0.0,0.02,14.9,-2.0,0.372
2022-01-16T07:00:00,-11.6,-22.6,-17.5,0.0,0.0,0.0,0.0,0.0,0.02,13.8,-2.1,0.372
2022-01-16T08:00:00,-12.0,-22.6,-17.8,0.0,0.0,0.0,0.0,0.0,0.02,13.3,-2.3,0.372
2022-01-16T09:00:00,-12.1,-22.6,-17.6,0.0,0.0,0.0,0.0,0.0,0.02,11.2,-2.4,0.372
2022-01-16T10:00:00,-12.2,-22.6,-18.0,0.0,0.0,0.0,0.0,0.0,0.02,12.7,-2.5,0.372
2022-01-16T11:00:00,-12.4,-22.3,-18.1,0.0,0.0,0.0,0.0,0.0,0.02,12.5,-2.7,0.372
2022-01-16T12:00:00,-13.1,-21.5,-18.5,0.0,0.0,0.0,0.0,0.0,0.02,10.2,-5.4,0.372
2022-01-16T13:00:00,-12.8,-21.2,-17.9,0.0,0.0,0.0,0.0,0.0,0.02,8.9,-5.2,0.372
2022-01-16T14:00:00,-10.8,-20.9,-16.0,0.0,0.0,0.0,0.0,0.0,0.02,9.1,-4.3,0.372
2022-01-16T15:00:00,-8.2,-19.0,-13.3,0.0,0.0,0.0,0.0,0.0,0.02,9.4,-2.9,0.372
2022-01-16T16:00:00,-6.5,-16.5,-12.0,0.0,0.0,0.0,0.0,0.0,0.02,12.9,-2.7,0.372
2022-01-16T17:00:00,-5.0,-13.2,-10.5,0.0,0.0,0.0,0.0,0.0,0.02,13.8,-2.5,0.372
2022-01-16T18:00:00,-3.4,-10.9,-8.2,0.0,0.0,0.0,0.0,0.0,0.02,10.5,-2.3,0.372
2022-01-16T19:00:00,-1.9,-7.8,-7.4,0.0,0.0,0.0,0.0,0.0,0.02,16.6,-2.2,0.372
2022-01-16T20:00:00,0.6,-6.1,-4.6,0.0,0.0,0.0,0.0,0.0,0.02,15.9,-2.1,0.372
2022-01-16T21:00:00,0.2,-5.7,-4.7,0.0,0.0,0.0,0.0,0.0,0.02,14.3,-2.0,0.371
2022-01-16T22:00:00,-1.9,-6.2,-7.1,0.0,0.0,0.0,0.0,0.0,0.02,15.9,-1.9,0.371
2022-01-16T23:00:00,-2.0,-5.9,-7.0,0.0,0.0,0.0,0.0,0.0,0.02,14.5,-1.9,0.371
2022-01-17T00:00:00,-3.0,-4.7,-8.6,0.0,0.3,0.1,0.0,0.14,0.02,19.3,-3.5,0.371
2022-01-17T01:00:00,-1.1,-2.7,-6.6,0.0,1.2,0.0,0.0,0.84,0.02,21.2,-2.8,0.371
2022-01-17T02:00:00,0.9,0.0,-4.6,0.0,1.4,0.2,0.0,0.84,0.02,23.3,-2.6,0.372
2022-01-17T03:00:00,2.1,1.2,-4.2,0.0,1.7,1.6,0.0,0.07,0.02,30.0,-2.3,0.393
2022-01-17T04:00:00,2.8,1.9,-3.8,0.0,2.2,2.2,0.0,0.0,0.02,32.8,-2.1,0.42
2022-01-17T05:00:00,3.8,2.7,-3.2,0.0,2.3,2.3,0.0,0.0,0.02,36.4,-1.9,0.428
2022-01-17T06:00:00,4.9,3.8,-2.1,0.0,2.7,2.7,0.0,0.0,0.02,38.2,-1.8,0.43
2022-01-17T07:00:00,5.2,4.2,-1.9,0.0,5.2,5.2,0.0,0.0,0.02,39.3,-1.6,0.43
2022-01-17T08:00:00,5.8,5.0,-1.1,0.0,9.0,9.0,0.0,0.0,0.01,39.5,-1.4,0.43
2022-01-17T09:00:00,6.8,6.0,0.7,0.0,9.4,9.4,0.0,0.0,0.01,34.8,-1.2,0.43
2022-01-17T10:00:00,9.3,7.9,0.9,0.0,4.4,4.4,0.0,0.0,0.01,54.0,-1.0,0.429
2022-01-17T11:00:00,5.7,3.9,1.1,0.0,0.0,0.0,0.0,0.0,0.01,21.9,-0.8,0.427
2022-01-17T12:00:00,4.7,2.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.01,27.7,0.4,0.426
2022-01-17T13:00:00,3.8,2.1,-0.7,0.0,0.0,0.0,0.0,0.0,0.01,18.8,0.5,0.423
2022-01-17T14:00:00,3.0,2.1,-1.7,0.0,0.2,0.2,0.0,0.0,0.01,20.1,0.6,0.424
2022-01-17T15:00:00,2.8,1.5,-1.9,0.0,0.1,0.1,0.0,0.0,0.01,20.0,0.8,0.422
2022-01-17T16:00:00,3.8,0.4,-2.5,0.0,0.0,0.0,0.0,0.0,0.01,28.8,1.8,0.42
2022-01-17T17:00:00,3.0,-0.8,-3.7,0.0,0.1,0.1,0.0,0.0,0.01,30.3,1.9,0.419
2022-01-17T18:00:00,2.9,-1.3,-4.2,0.0,0.0,0.0,0.0,0.0,0.01,33.2,2.1,0.417
2022-01-17T19:00:00,2.8,-2.0,-4.1,0.0,0.0,0.0,0.0,0.0,0.01,30.6,2.1,0.416
2022-01-17T20:00:00,3.2,-3.4,-3.2,0.0,0.0,0.0,0.0,0.0,0.01,26.2,2.0,0.414
2022-01-17T21:00:00,3.2,-3.7,-2.9,0.0,0.0,0.0,0.0,0.0,0.01,23.9,1.8,0.413
2022-01-17T22:00:00,2.2,-3.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.01,25.3,1.5,0.412
2022-01-17T23:00:00,1.7,-3.1,-4.5,0.0,0.1,0.0,0.0,0.07,0.01,25.2,1.2,0.411
2022-01-18T00:00:00,1.5,-2.9,-4.2,0.0,0.1,0.0,0.0,0.07,0.01,22.0,0.5,0.411
2022-01-18T01:00:00,1.0,-3.1,-4.4,0.0,0.0,0.0,0.0,0.0,0.01,19.7,0.4,0.41
2022-01-18T02:00:00,0.3,-2.9,-5.3,0.0,0.0,0.0,0.0,0.0,0.01,20.8,0.4,0.409
2022-01-18T03:00:00,0.7,-5.0,-6.2,0.0,0.0,0.0,0.0,0.0,0.01,28.3,0.3,0.409
2022-01-18T04:00:00,0.1,-7.6,-6.8,0.0,0.0,0.0,0.0,0.0,0.01,26.5,0.3,0.408
2022-01-18T05:00:00,-0.1,-6.6,-6.8,0.0,0.0,0.0,0.0,0.0,0.01,26.3,0.3,0.407
2022-01-18T06:00:00,-0.9,-7.0,-7.7,0.0,0.0,0.0,0.0,0.0,0.01,26.0,0.2,0.407
2022-01-18T07:00:00,-1.8,-7.7,-8.2,0.0,0.0,0.0,0.0,0.0,0.01,23.2,0.1,0.406
2022-01-18T08:00:00,-2.2,-8.6,-8.5,0.0,0.0,0.0,0.0,0.0,0.01,21.4,0.1,0.405
2022-01-18T09:00:00,-3.1,-9.2,-9.4,0.0,0.0,0.0,0.0,0.0,0.01,21.7,-0.0,0.405
2022-01-18T10:00:00,-3.2,-9.6,-10.0,0.0,0.0,0.0,0.0,0.0,0.01,25.1,-0.1,0.404
2022-01-18T11:00:00,-2.9,-9.4,-9.6,0.0,0.0,0.0,0.0,0.0,0.01,24.3,-0.1,0.404
2022-01-18T12:00:00,-1.1,-9.2,-7.4,0.0,0.0,0.0,0.0,0.0,0.01,21.6,2.7,0.403
2022-01-18T13:00:00,-0.9,-8.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.01,17.7,1.4,0.403
2022-01-18T14:00:00,0.6,-7.1,-4.8,0.0,0.0,0.0,0.0,0.0,0.01,16.7,1.2,0.402
2022-01-18T15:00:00,1.6,-7.6,-5.8,0.0,0.0,0.0,0.0,0.0,0.01,30.0,1.6,0.401
2022-01-18T16:00:00,1.7,-7.7,-5.8,0.0,0.0,0.0,0.0,0.0,0.01,30.7,1.7,0.401
2022-01-18T17:00:00,1.6,-9.5,-6.1,0.0,0.0,0.0,0.0,0.0,0.01,31.1,1.9,0.4
2022-01-18T18:00:00,2.0,-9.6,-5.6,0.0,0.0,0.0,0.0,0.0,0.01,30.3,2.2,0.399
2022-01-18T19:00:00,2.1,-9.7,-5.7,0.0,0.0,0.0,0.0,0.0,0.01,31.4,2.6,0.398
2022-01-18T20:00:00,1.6,-10.0,-5.7,0.0,0.0,0.0,0.0,0.0,0.01,28.3,2.5,0.398
2022-01-18T21:00:00,0.7,-10.3,-5.8,0.0,0.0,0.0,0.0,0.0,0.01,22.7,2.0,0.397
2022-01-18T22:00:00,-0.8,-10.4,-6.3,0.0,0.0,0.0,0.0,0.0,0.01,15.3,1.0,0.397
2022-01-18T23:00:00,-1.8,-10.2,-7.0,0.0,0.0,0.0,0.0,0.0,0.01,13.2,0.6,0.397
2022-01-19T00:00:00,-2.5,-9.2,-7.0,0.0,0.0,0.0,0.0,0.0,0.01,8.7,2.9,0.396
2022-01-19T01:00:00,-3.6,-8.8,-7.9,0.0,0.0,0.0,0.0,0.0,0.01,7.6,1.1,0.396
2022-01-19T02:00:00,-4.5,-8.5,-8.9,0.0,0.0,0.0,0.0,0.0,0.01,8.6,0.5,0.396
2022-01-19T03:00:00,-5.0,-8.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.01,8.4,0.3,0.396
2022-01-19T04:00:00,-4.0,-7.2,-7.8,0.0,0.0,0.0,0.0,0.0,0.01,5.7,0.1,0.396
2022-01-19T05:00:00,-3.4,-6.2,-7.0,0.0,0.0,0.0,0.0,0.0,0.01,4.7,-0.0,0.395
